4424,"{مكة, بصرة}"
4493,"{بصرة}"
4548,"{بصرة}"
5049,"{دمشق, كوفة, واسط}"
5222,"{نسا}"
5268,"{بغداد}"
5437,"{كوفة}"
5653,"{بصرة}"
6749,"{واسط}"
6849,"{أصبهان, كوفة}"
7334,"{الجزيرة}"
7455,"{بصرة}"
7721,"{بصرة}"
7761,"{كوفة}"
8016,"{بصرة, القيس}"
8215,"{بغداد, سيلحين}"
8253,"{بصرة}"
8463,"{واسط}"
8617,"{بغداد}"
17982,"{بصرة}"
21308,"{وحاظة, دمشق}"
22354,"{بصرة}"
28099,"{واسط}"
37,"{شام, المدينه}"
2881,"{كوفة, دمشق}"
8560,"{بصرة}"
104,"{قنسرين}"
587,"{واسط}"
7584,"{الأندلس, مصر, حمص, المغرب, حضرموت}"
8062,"{بصرة, واسط}"
110,"{كوفة}"
399,"{كوفة}"
1153,"{كوفة}"
2009,"{بصرة, بنانة}"
3559,"{كوفة}"
4080,"{كوفة}"
4108,"{كوفة}"
4626,"{ثور, كوفة}"
5018,"{كوفة}"
5210,"{جونية, بصرة}"
5233,"{كوفة}"
5629,"{كوفة}"
7902,"{نيسابور, بصرة, مكة}"
8600,"{كوفة}"
114,"{بغداد}"
474,"{دمشق, مرو, حمص, بغداد}"
927,"{الحجاز, نيسابور, مرو, صنعاء, بغداد, كوفة, بصرة, واسط, دمشق, حمص, حلب}"
4657,"{بغداد, مرو}"
6807,"{بغداد, بصرة, كوفة, المدينه, مكة, مصر, صاغان, مرو, طوس, هراة, نيسابور, بغلان, دمشق, حمص}"
7457,"{الري, نيسابور}"
9880,"{الحجاز, مصر, الجزيرة, نسا, بغداد, بصرة, كوفة, واسط, مرو, نيسابور, هراة, طوس, بغلان, دمشق, حمص, حلب}"
10025,"{بغداد, بصرة, كوفة, واسط, الموصل}"
10084,"{أصبهان, دمشق, بصرة}"
11345,"{نيسابور}"
12382,"{بغداد, نيسابور}"
13810,"{الحجاز, مصر, الجزيرة, بغداد, فارياب, بخارى, حمص, دمشق, حلب}"
14974,"{دمشق, بصرة, كوفة, مصر, بغداد}"
15376,"{بغداد}"
21885,"{بغداد, بصرة, دمشق, الأهواز, عسكر}"
21886,"{بغداد}"
21958,"{المدائن}"
23092,"{بغداد}"
23753,"{بغداد}"
24337,"{مصر, بعلبك, الري}"
26620,"{بغداد}"
28523,"{بغداد}"
28615,"{نيسابور, بغداد, كوفة, بصرة, الحجاز}"
29439,"{بغداد}"
30371,"{ترمذ}"
30844,"{نيسابور, مرو}"
30970,"{كوفة, بصرة, أصبهان}"
33323,"{الدور, بغداد}"
133,"{المدينه}"
1372,"{كوفة}"
2080,"{بصرة, كوفة}"
2244,"{كوفة, الطائف}"
2911,"{الأردن, فلسطين, كوفة}"
2990,"{مصر, الأندلس, دمشق}"
3280,"{المدينه, كان*يسكن*إليها*بجوار*فاشتهر*المقبرة*بالنسبة}"
3648,"{المدينه}"
3687,"{المدينه}"
3844,"{المدينه}"
4099,"{كوفة}"
4107,"{المدينه}"
4457,"{دمشق, بيروت}"
4712,"{المدينه}"
5296,"{المدينه}"
5582,"{المدينه}"
5885,"{كوفة}"
5898,"{واسط, المدينه}"
5969,"{المدينه}"
6715,"{مكة}"
7877,"{المدينه, السند}"
8531,"{المدينه}"
8621,"{أيلة}"
119,"{المدينه}"
121,"{مكة, المدينه, بغداد, غافق}"
3290,"{بصرة}"
5471,"{كوفة}"
5782,"{كوفة}"
1738,"{أصبهان}"
1806,"{بيروت}"
1919,"{بغداد, حمص}"
3582,"{بغداد, مبارك, واسط}"
3741,"{مكة, المدائن, مرو, نيسابور, هراة, طوس}"
4244,"{المدينه}"
5085,"{بصرة, المدينه}"
6193,"{كوفة}"
6990,"{كوفة, أصبهان}"
8060,"{صنعاء}"
20347,"{المدينه, الحجاز}"
30276,"{بغداد, المدينه}"
124,"{المدينه}"
6005,"{عسقلان, كوفة, المدينه}"
126,"{بصرة}"
6760,"{بصرة}"
401,"{مرو, الري, بغداد}"
414,"{مصر, حضرموت, كوفة}"
427,"{كوفة}"
435,"{كوفة}"
439,"{كوفة, طريثيث}"
458,"{حران}"
463,"{دمشق, كوفة}"
465,"{كوفة}"
466,"{حران}"
476,"{بغداد, كوفة, كندى}"
482,"{بغداد}"
488,"{بغداد, مرو}"
494,"{بغداد}"
502,"{نيسابور}"
504,"{كوفة}"
541,"{مصر, بصرة}"
566,"{بغداد, كوفة, الكرخ}"
890,"{الري}"
919,"{مكة, بغداد, هراة}"
920,"{بصرة}"
945,"{الري, كوفة}"
962,"{أذنة, بغداد}"
969,"{كوفة}"
971,"{كوفة, بغداد, سر*من*رأى, دمشق, المدينه}"
1002,"{بغداد, هراة}"
1010,"{قزوين, الحجاز, الري, كوفة, بصرة, بغداد, واسط}"
1012,"{بغداد, المدينه}"
1014,"{أبلة, كوفة}"
1046,"{بغداد, واسط}"
1061,"{كوفة}"
1253,"{كوفة}"
1254,"{بغداد, واسط}"
1256,"{كوفة}"
1261,"{بغداد}"
1276,"{بغداد, سامراء}"
1293,"{نيسابور}"
1317,"{كوفة}"
1347,"{بغداد, مرو*الروذ}"
1393,"{بغداد}"
1477,"{بصرة, خارك}"
1529,"{كوفة}"
1548,"{كوفة}"
1576,"{بغداد, هراة}"
2028,"{أبسيكون, صور, كوفة}"
2083,"{كوفة}"
2438,"{بصرة}"
2691,"{كوفة}"
2738,"{كوفة, بغداد}"
3016,"{مصر, بغداد, الرقة, كوفة}"
3027,"{بغداد, كوفة}"
3065,"{بغداد, طوس}"
3320,"{بغداد, المدينه, كوفة}"
3341,"{واسط, بغداد}"
3401,"{بلخ, مكة, مرو, طالقان}"
3409,"{واسط}"
3410,"{بغداد}"
3446,"{كوفة}"
3470,"{كوفة}"
3587,"{بغداد}"
3660,"{المصيصة, بغداد}"
3677,"{بصرة, عسكر*مكرم}"
3711,"{حديثة*النورة, الأنبار, هراة, بغداد}"
3884,"{بغداد, ترمذ}"
4071,"{واسط}"
4086,"{كوفة}"
4167,"{نرس, بصرة}"
4394,"{بغداد, كوفة}"
