28200,"شام","{دمشق, حمص}","Rule 2 and Rule 3"
28916,"العراق","{بصرة, بغداد, كوفة, واسط}","Rule 2 and Rule 3"
28916,"خراسان","{نيسابور, هراة, مرو, طوس}","Rule 2 and Rule 3"
28916,"شام","{دمشق, حلب, حمص}","Rule 2 and Rule 3"
29085,"خراسان","{هراة, نيسابور, مرو, طوس}","Rule 2 and Rule 3"
29085,"شام","{دمشق}","Rule 2 and Rule 3"
30096,"العراق","{بصرة, بغداد, كوفة, واسط}","Rule 2 and Rule 3"
30096,"خراسان","{مرو, نيسابور, طوس}","Rule 2 and Rule 3"
30697,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
33698,"العراق","{بغداد, بصرة, كوفة}","Rule 2 and Rule 3"
33698,"شام","{دمشق}","Rule 2 and Rule 3"
24260,"خراسان","{مرو}","Rule 2 and Rule 3"
33461,"شام","{دمشق, حمص}","Rule 2 and Rule 3"
6453,"شام","{دمشق}","Rule 2 and Rule 3"
1950,"شام","{حمص, دمشق, حلب}","Rule 2 and Rule 3"
27461,"اليمن","{صنعاء}","Rule 2 and Rule 3"
22797,"شام","{حمص, دمشق}","Rule 2 and Rule 3"
11339,"شام","{دمشق}","Rule 2 and Rule 3"
1805,"شام","{حمص, دمشق}","Rule 2 and Rule 3"
2216,"شام","{حمص, حلب, دمشق}","Rule 2 and Rule 3"
29134,"شام","{دمشق}","Rule 2 and Rule 3"
1994,"شام","{دمشق, حمص}","Rule 2 and Rule 3"
5639,"شام","{دمشق}","Rule 2 and Rule 3"
3458,"خراسان","{مرو}","Rule 2 and Rule 3"
3781,"اليمن","{صنعاء}","Rule 2 and Rule 3"
3781,"شام","{حمص, دمشق}","Rule 2 and Rule 3"
3406,"شام","{حمص, دمشق}","Rule 2 and Rule 3"
4445,"شام","{دمشق, حمص}","Rule 2 and Rule 3"
2272,"شام","{دمشق}","Rule 2 and Rule 3"
2267,"العراق","{كوفة, بغداد, بصرة, واسط}","Rule 2 and Rule 3"
27964,"شام","{دمشق}","Rule 2 and Rule 3"
7181,"العراق","{بصرة, بغداد, كوفة, واسط}","Rule 2 and Rule 3"
2566,"شام","{دمشق, حمص}","Rule 2 and Rule 3"
2630,"شام","{حمص, دمشق}","Rule 2 and Rule 3"
5774,"العراق","{كوفة, بصرة, بغداد, واسط}","Rule 2 and Rule 3"
59269,"العراق","{واسط, كوفة, بغداد}","Rule 2 and Rule 3"
59269,"شام","{دمشق}","Rule 2 and Rule 3"
3103,"شام","{حمص}","Rule 2 and Rule 3"
3331,"شام","{دمشق}","Rule 2 and Rule 3"
23392,"شام","{دمشق}","Rule 2 and Rule 3"
26274,"العراق","{بصرة}","Rule 2 and Rule 3"
9897,"خراسان","{نيسابور}","Rule 2 and Rule 3"
3752,"خراسان","{مرو}","Rule 2 and Rule 3"
19107,"خراسان","{مرو}","Rule 2 and Rule 3"
4078,"شام","{حمص}","Rule 2 and Rule 3"
10871,"شام","{حمص}","Rule 2 and Rule 3"
8117,"خراسان","{مرو, هراة}","Rule 2 and Rule 3"
7547,"شام","{حمص, دمشق}","Rule 2 and Rule 3"
35174,"العراق","{واسط, بغداد, بصرة, كوفة}","Rule 2 and Rule 3"
21959,"خراسان","{مرو, نيسابور, طوس}","Rule 2 and Rule 3"
4459,"شام","{حمص, دمشق}","Rule 2 and Rule 3"
4549,"اليمن","{صنعاء}","Rule 2 and Rule 3"
29809,"العراق","{بغداد, كوفة, بصرة}","Rule 2 and Rule 3"
47615,"العراق","{بغداد, بصرة, كوفة}","Rule 2 and Rule 3"
18683,"شام","{دمشق}","Rule 2 and Rule 3"
5463,"شام","{حمص, دمشق}","Rule 2 and Rule 3"
22277,"شام","{حمص}","Rule 2 and Rule 3"
58671,"العراق","{بغداد}","Rule 2 and Rule 3"
29731,"خراسان","{بغلان}","Rule 2 and Rule 3"
15691,"العراق","{بصرة, كوفة, واسط, بغداد}","Rule 2 and Rule 3"
15691,"شام","{حمص, دمشق}","Rule 2 and Rule 3"
9655,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
54114,"شام","{دمشق}","Rule 2 and Rule 3"
11306,"العراق","{بغداد, بصرة, كوفة, واسط}","Rule 2 and Rule 3"
11306,"شام","{دمشق, حلب, حمص}","Rule 2 and Rule 3"
58244,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
79934,"العراق","{كوفة, بغداد}","Rule 2 and Rule 3"
18624,"العراق","{بصرة, بغداد}","Rule 2 and Rule 3"
18624,"خراسان","{هراة}","Rule 2 and Rule 3"
20969,"خراسان","{مرو}","Rule 2 and Rule 3"
11634,"خراسان","{مرو}","Rule 2 and Rule 3"
30147,"خراسان","{مرو}","Rule 2 and Rule 3"
10859,"العراق","{كوفة}","Rule 2 and Rule 3"
46154,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
10154,"العراق","{بغداد}","Rule 2 and Rule 3"
22674,"العراق","{بغداد, بصرة, كوفة}","Rule 2 and Rule 3"
24549,"شام","{دمشق, حمص, حلب}","Rule 2 and Rule 3"
30606,"شام","{دمشق, حلب}","Rule 2 and Rule 3"
10206,"ما*وراء*النهر","{بخارى}","Rule 2 and Rule 3"
10642,"العراق","{بغداد, كوفة, بصرة, واسط}","Rule 2 and Rule 3"
28217,"العراق","{بغداد, بصرة, كوفة, واسط}","Rule 2 and Rule 3"
30053,"خراسان","{نيسابور, طوس, مرو}","Rule 2 and Rule 3"
35194,"العراق","{بغداد, كوفة}","Rule 2 and Rule 3"
9280,"خراسان","{نيسابور}","Rule 2 and Rule 3"
9410,"شام","{حمص}","Rule 2 and Rule 3"
27619,"شام","{دمشق, حلب}","Rule 2 and Rule 3"
46606,"شام","{دمشق, حلب}","Rule 2 and Rule 3"
9593,"العراق","{بغداد}","Rule 2 and Rule 3"
9593,"شام","{دمشق}","Rule 2 and Rule 3"
46508,"العراق","{بغداد, بصرة, كوفة}","Rule 2 and Rule 3"
46508,"خراسان","{نيسابور, هراة, مرو}","Rule 2 and Rule 3"
75109,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
28283,"العراق","{بغداد, بصرة, كوفة, واسط}","Rule 2 and Rule 3"
57426,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
30514,"العراق","{بغداد, بصرة, كوفة, واسط}","Rule 2 and Rule 3"
30514,"شام","{دمشق, حلب, حمص}","Rule 2 and Rule 3"
63210,"خراسان","{نيسابور, هراة}","Rule 2 and Rule 3"
20589,"شام","{حلب, دمشق}","Rule 2 and Rule 3"
9630,"خراسان","{نيسابور, هراة, طوس, مرو}","Rule 2 and Rule 3"
10283,"ما*وراء*النهر","{بخارى}","Rule 2 and Rule 3"
10283,"شام","{دمشق, حلب, حمص}","Rule 2 and Rule 3"
27644,"خراسان","{نيسابور, هراة, مرو}","Rule 2 and Rule 3"
27644,"ما*وراء*النهر","{بخارى}","Rule 2 and Rule 3"
27644,"شام","{دمشق, حمص}","Rule 2 and Rule 3"
9658,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
11768,"العراق","{كوفة, بغداد, بصرة, واسط}","Rule 2 and Rule 3"
14723,"خراسان","{نيسابور}","Rule 2 and Rule 3"
43970,"خراسان","{هراة, مرو, نيسابور, طوس}","Rule 2 and Rule 3"
11328,"العراق","{بصرة, بغداد, كوفة, واسط}","Rule 2 and Rule 3"
46345,"العراق","{بغداد, واسط, بصرة, كوفة}","Rule 2 and Rule 3"
41519,"العراق","{كوفة, بغداد, بصرة, واسط}","Rule 2 and Rule 3"
77592,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
24702,"العراق","{بغداد, بصرة, كوفة, واسط}","Rule 2 and Rule 3"
33545,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
33837,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
46327,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
46207,"العراق","{بغداد, بصرة, كوفة}","Rule 2 and Rule 3"
54564,"شام","{دمشق}","Rule 2 and Rule 3"
10210,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
10210,"خراسان","{نيسابور, مرو, هراة, طوس}","Rule 2 and Rule 3"
62692,"العراق","{كوفة, بغداد}","Rule 2 and Rule 3"
10015,"خراسان","{مرو}","Rule 2 and Rule 3"
11583,"شام","{دمشق}","Rule 2 and Rule 3"
25093,"شام","{حلب, دمشق}","Rule 2 and Rule 3"
32080,"خراسان","{نيسابور}","Rule 2 and Rule 3"
32685,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
10071,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
59845,"العراق","{كوفة, بغداد, بصرة}","Rule 2 and Rule 3"
70570,"خراسان","{نيسابور}","Rule 2 and Rule 3"
14805,"العراق","{بصرة, بغداد, كوفة, واسط}","Rule 2 and Rule 3"
46089,"العراق","{بغداد, بصرة}","Rule 2 and Rule 3"
46089,"خراسان","{نيسابور, هراة}","Rule 2 and Rule 3"
46089,"شام","{دمشق}","Rule 2 and Rule 3"
29262,"العراق","{كوفة, بغداد, بصرة}","Rule 2 and Rule 3"
32712,"العراق","{بغداد, بصرة}","Rule 2 and Rule 3"
48030,"خراسان","{هراة, نيسابور, طوس}","Rule 2 and Rule 3"
66961,"شام","{دمشق, حلب, حمص}","Rule 2 and Rule 3"
27725,"شام","{دمشق}","Rule 2 and Rule 3"
10268,"العراق","{بغداد, بصرة, كوفة}","Rule 2 and Rule 3"
30056,"شام","{دمشق}","Rule 2 and Rule 3"
63684,"العراق","{بغداد}","Rule 2 and Rule 3"
10341,"خراسان","{نيسابور}","Rule 2 and Rule 3"
20576,"العراق","{بغداد, كوفة, بصرة}","Rule 2 and Rule 3"
25256,"العراق","{كوفة, بغداد}","Rule 2 and Rule 3"
25256,"خراسان","{نيسابور, مرو, هراة, طوس}","Rule 2 and Rule 3"
25256,"شام","{دمشق}","Rule 2 and Rule 3"
14784,"العراق","{بغداد, واسط, كوفة}","Rule 2 and Rule 3"
51439,"شام","{دمشق}","Rule 2 and Rule 3"
10431,"خراسان","{هراة, نيسابور}","Rule 2 and Rule 3"
10449,"العراق","{بغداد, كوفة, واسط}","Rule 2 and Rule 3"
27629,"العراق","{بغداد, كوفة, واسط, بصرة}","Rule 2 and Rule 3"
62261,"العراق","{بغداد}","Rule 2 and Rule 3"
26928,"العراق","{بغداد, بصرة, كوفة}","Rule 2 and Rule 3"
27661,"العراق","{بصرة, بغداد, كوفة}","Rule 2 and Rule 3"
27661,"خراسان","{نيسابور, هراة}","Rule 2 and Rule 3"
27661,"شام","{دمشق}","Rule 2 and Rule 3"
36489,"العراق","{بصرة, بغداد, كوفة}","Rule 2 and Rule 3"
17382,"شام","{دمشق}","Rule 2 and Rule 3"
12170,"خراسان","{نيسابور, طوس, مرو}","Rule 2 and Rule 3"
41679,"شام","{حلب, حمص, دمشق}","Rule 2 and Rule 3"
30492,"شام","{دمشق}","Rule 2 and Rule 3"
75530,"العراق","{بغداد, كوفة}","Rule 2 and Rule 3"
23444,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
13184,"شام","{حلب, دمشق}","Rule 2 and Rule 3"
21043,"العراق","{بغداد, بصرة, واسط}","Rule 2 and Rule 3"
13288,"شام","{دمشق}","Rule 2 and Rule 3"
75974,"خراسان","{طوس, مرو, نيسابور}","Rule 2 and Rule 3"
69152,"العراق","{كوفة, بغداد}","Rule 2 and Rule 3"
69152,"شام","{دمشق}","Rule 2 and Rule 3"
21921,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
67747,"شام","{دمشق}","Rule 2 and Rule 3"
48095,"العراق","{بصرة, كوفة, بغداد, واسط}","Rule 2 and Rule 3"
48095,"خراسان","{مرو, نيسابور}","Rule 2 and Rule 3"
57716,"العراق","{بغداد}","Rule 2 and Rule 3"
63271,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
66168,"شام","{دمشق}","Rule 2 and Rule 3"
75114,"العراق","{كوفة, واسط, بغداد}","Rule 2 and Rule 3"
16468,"العراق","{بغداد}","Rule 2 and Rule 3"
31099,"شام","{دمشق, حلب}","Rule 2 and Rule 3"
24360,"خراسان","{نيسابور}","Rule 2 and Rule 3"
18070,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
18118,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
18175,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
23812,"العراق","{بغداد}","Rule 2 and Rule 3"
23812,"شام","{دمشق}","Rule 2 and Rule 3"
18604,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
75826,"شام","{دمشق}","Rule 2 and Rule 3"
75170,"العراق","{بغداد, بصرة, كوفة}","Rule 2 and Rule 3"
18903,"العراق","{بصرة, بغداد}","Rule 2 and Rule 3"
35127,"العراق","{بغداد, بصرة, كوفة}","Rule 2 and Rule 3"
35127,"خراسان","{نيسابور, طوس}","Rule 2 and Rule 3"
22397,"شام","{دمشق}","Rule 2 and Rule 3"
33099,"العراق","{بصرة, كوفة, بغداد}","Rule 2 and Rule 3"
33099,"شام","{دمشق}","Rule 2 and Rule 3"
52135,"خراسان","{نيسابور, مرو}","Rule 2 and Rule 3"
20937,"شام","{دمشق}","Rule 2 and Rule 3"
30393,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
21231,"شام","{دمشق}","Rule 2 and Rule 3"
21337,"خراسان","{نيسابور, طوس, مرو}","Rule 2 and Rule 3"
21341,"العراق","{كوفة, بغداد}","Rule 2 and Rule 3"
21341,"خراسان","{طوس, مرو, نيسابور}","Rule 2 and Rule 3"
70163,"شام","{دمشق, حلب}","Rule 2 and Rule 3"
67242,"العراق","{بغداد}","Rule 2 and Rule 3"
67242,"شام","{دمشق}","Rule 2 and Rule 3"
46126,"خراسان","{هراة, نيسابور, مرو}","Rule 2 and Rule 3"
28881,"شام","{دمشق}","Rule 2 and Rule 3"
27739,"شام","{دمشق, حلب}","Rule 2 and Rule 3"
46128,"شام","{حلب, دمشق, حمص}","Rule 2 and Rule 3"
80810,"العراق","{بغداد}","Rule 2 and Rule 3"
63006,"خراسان","{نيسابور, طوس}","Rule 2 and Rule 3"
58745,"خراسان","{مرو, طوس, نيسابور}","Rule 2 and Rule 3"
36148,"العراق","{بغداد, كوفة}","Rule 2 and Rule 3"
30367,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
34452,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
54244,"شام","{حلب, دمشق}","Rule 2 and Rule 3"
70882,"شام","{حلب, دمشق}","Rule 2 and Rule 3"
35207,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
35193,"العراق","{بغداد, كوفة}","Rule 2 and Rule 3"
75513,"العراق","{واسط, بغداد}","Rule 2 and Rule 3"
30054,"العراق","{واسط, كوفة, بغداد}","Rule 2 and Rule 3"
22622,"العراق","{بغداد}","Rule 2 and Rule 3"
67319,"شام","{حلب, دمشق}","Rule 2 and Rule 3"
60762,"العراق","{كوفة, واسط}","Rule 2 and Rule 3"
30136,"العراق","{بغداد}","Rule 2 and Rule 3"
30256,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
57850,"شام","{دمشق}","Rule 2 and Rule 3"
61970,"العراق","{بغداد, بصرة, كوفة}","Rule 2 and Rule 3"
61970,"خراسان","{نيسابور}","Rule 2 and Rule 3"
61970,"شام","{حلب, دمشق}","Rule 2 and Rule 3"
32072,"شام","{دمشق}","Rule 2 and Rule 3"
33466,"العراق","{بغداد}","Rule 2 and Rule 3"
33062,"شام","{دمشق}","Rule 2 and Rule 3"
67270,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
34961,"خراسان","{نيسابور}","Rule 2 and Rule 3"
75932,"العراق","{بغداد}","Rule 2 and Rule 3"
67981,"شام","{دمشق}","Rule 2 and Rule 3"
63261,"خراسان","{نيسابور}","Rule 2 and Rule 3"
66736,"العراق","{بغداد}","Rule 2 and Rule 3"
76685,"شام","{دمشق}","Rule 2 and Rule 3"
81058,"العراق","{بغداد}","Rule 2 and Rule 3"
77450,"العراق","{بغداد}","Rule 2 and Rule 3"
67220,"العراق","{بغداد}","Rule 2 and Rule 3"
66367,"شام","{دمشق}","Rule 2 and Rule 3"
66995,"العراق","{واسط}","Rule 2 and Rule 3"
76789,"شام","{دمشق}","Rule 2 and Rule 3"
66680,"شام","{دمشق}","Rule 2 and Rule 3"
65416,"شام","{دمشق}","Rule 2 and Rule 3"
67231,"العراق","{بغداد}","Rule 2 and Rule 3"
67198,"شام","{دمشق}","Rule 2 and Rule 3"
78191,"الأندلس","{قرطبة}","Rule 2 and Rule 3"
23060,"العراق","{بغداد}","Rule 2 and Rule 3"
69303,"العراق","{بصرة, كوفة, بغداد}","Rule 2 and Rule 3"
70054,"خراسان","{نيسابور}","Rule 2 and Rule 3"
66980,"شام","{حلب, حمص, دمشق}","Rule 2 and Rule 3"
12496,"خراسان","{نيسابور}","Rule 2 and Rule 3"
11816,"العراق","{بصرة}","Rule 2 and Rule 3"
